ID,cluster,key_id,rel,key_name
1010838,37,1000047,keyword,wedertewerkstelling
1010838,37,1000048,keyword,statuut onderwijspersoneel
1029672,7,1000165,keyword,kunstonderwijs
1003375,23,1000106,keyword,voorzieningen voor bejaarden
1003375,23,1000107,keyword,bejaarden
1005503,0,1000041,keyword,onderwijspersoneel
1005503,0,1000042,keyword,personeel onderwijs
1005503,0,1000043,keyword,personeel psycho-medisch-sociaal centrum
1005503,0,1000044,keyword,reaffectatie
1005503,0,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1005503,0,1000046,keyword,wachtgeld
1005503,0,1000047,keyword,wedertewerkstelling
1005503,0,1000048,keyword,statuut onderwijspersoneel
1005503,0,1000131,keyword,secundair onderwijs
1006297,40,1000018,keyword,bouwvergunning
1020446,3,1000065,keyword,gehandicapten
1005810,11,1000145,keyword,Kind en Gezin
1009903,7,1000041,keyword,onderwijspersoneel
1009903,7,1000042,keyword,personeel onderwijs
1009903,7,1000043,keyword,personeel psycho-medisch-sociaal centrum
1009903,7,1000044,keyword,reaffectatie
1009903,7,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1009903,7,1000046,keyword,wachtgeld
1009903,7,1000047,keyword,wedertewerkstelling
1009903,7,1000048,keyword,statuut onderwijspersoneel
1009903,7,1000131,keyword,secundair onderwijs
1012993,5,1000157,keyword,bestuurlijk beleid
1012144,13,1000180,keyword,Vlaams Instituut Bevordering Wetenschappelijk-Technologisch Onderzoek Industrie
1012144,13,1000181,keyword,IWT
1006914,2,1000188,keyword,kinderdagverblijf
1006914,2,1000189,keyword,kinderopvang
1015509,34,1000098,keyword,pensioen
1005446,12,1000065,keyword,gehandicapten
1005446,12,1000066,keyword,mentaal gehandicapten
1005446,12,1000067,keyword,personen met een handicap
1005446,12,1000068,keyword,mindervaliden
1005446,12,1000173,keyword,centrum voor beroepsopleiding
1026572,2,1000145,keyword,Kind en Gezin
1007549,23,1000102,keyword,centrum voor dagverzorging
1007549,23,1000103,keyword,dagverzorgingscentrum
1029017,36,1000080,keyword,provincie
1029017,36,1000088,keyword,gemeente
1000524,27,1000165,keyword,kunstonderwijs
1008447,12,1000065,keyword,gehandicapten
1008447,12,1000066,keyword,mentaal gehandicapten
1008447,12,1000067,keyword,personen met een handicap
1008447,12,1000068,keyword,mindervaliden
1008447,12,1000118,keyword,VFSIPH
1008447,12,1000119,keyword,Vlaams Fonds Sociale Integratie Personen met een Handicap
1026212,2,1000145,keyword,Kind en Gezin
1026212,2,1000189,keyword,kinderopvang
1003248,0,1000130,keyword,beroepsonderwijs
1003248,0,1000131,keyword,secundair onderwijs
1030500,2,1000145,keyword,Kind en Gezin
1004164,18,1000098,keyword,pensioen
1004164,18,1000110,keyword,BRTN
1004164,18,1000111,keyword,VRT
1004164,18,1000112,keyword,Vlaamse Radio en Televisie
1013604,1,1000192,keyword,dorpsgezicht
1013604,1,1000193,keyword,stadsgezicht
1013604,1,1000194,keyword,monument
1012164,24,1000009,keyword,huisvesting
1013129,24,1000009,keyword,huisvesting
1013269,10,1000139,keyword,Dienst voor de Scheepvaart
1026771,2,1000105,keyword,rusthuis
1016152,19,1000075,keyword,vereniging zonder winstoogmerk
1016152,19,1000085,keyword,visserij
1016152,19,1000154,keyword,fonds
1037608,0,1000131,keyword,secundair onderwijs
1022091,31,1000028,keyword,Vlarem
1017090,11,1000145,keyword,Kind en Gezin
1014875,36,1000080,keyword,provincie
1015987,34,1000145,keyword,Kind en Gezin
1015987,34,1000189,keyword,kinderopvang
1013104,3,1000118,keyword,VFSIPH
1013104,3,1000157,keyword,bestuurlijk beleid
1001114,1,1000122,keyword,Instituut voor het Archeologisch Patrimonium
1038852,3,1000067,keyword,personen met een handicap
1001207,0,1000141,keyword,Dienst Infrastructuurwerken van het Gesubsidieerd Onderwijs
1001207,0,1000142,keyword,DIGO
1025659,0,1000131,keyword,secundair onderwijs
1014376,7,1000176,keyword,rationalisatie en programmatie
1014376,7,1000195,keyword,delegatie
1002585,0,1000163,keyword,buitengewoon onderwijs
1006868,2,1000106,keyword,voorzieningen voor bejaarden
1006868,2,1000107,keyword,bejaarden
1029652,19,1000146,keyword,Toerisme Vlaanderen
1017138,0,1000131,keyword,secundair onderwijs
1017138,0,1000179,keyword,basisonderwijs
1000164,19,1000098,keyword,pensioen
1000164,19,1000110,keyword,BRTN
1000164,19,1000111,keyword,VRT
1000164,19,1000112,keyword,Vlaamse Radio en Televisie
1006650,46,1000163,keyword,buitengewoon onderwijs
1006650,46,1000179,keyword,basisonderwijs
1001309,0,1000131,keyword,secundair onderwijs
1013054,14,1000157,keyword,bestuurlijk beleid
1018014,36,1000080,keyword,provincie
1009308,16,1000195,keyword,delegatie
1011673,0,1000179,keyword,basisonderwijs
1015535,2,1000109,keyword,Vlaams infrastructuurfonds voor Persoonsgebonden Aangelegenheden
1003954,1,1000122,keyword,Instituut voor het Archeologisch Patrimonium
1003954,1,1000124,keyword,archeologisch patrimonium
1002770,13,1000180,keyword,Vlaams Instituut Bevordering Wetenschappelijk-Technologisch Onderzoek Industrie
1002770,13,1000181,keyword,IWT
1017546,2,1000129,keyword,Vlaamse Milieumaatschappij
1002469,1,1000175,keyword,presentiegeld
1023069,39,1000057,keyword,tewerkstelling
1023069,39,1000059,keyword,werkgelegenheid
1011079,19,1000170,keyword,volksontwikkeling
1011079,19,1000171,keyword,sociaal-cultureel vormings- en ontwikkelingswerk
1021295,14,1000026,keyword,afval
1009623,36,1000088,keyword,gemeente
1011798,20,1000195,keyword,delegatie
1000108,35,1000065,keyword,gehandicapten
1000108,35,1000066,keyword,mentaal gehandicapten
1000108,35,1000067,keyword,personen met een handicap
1000108,35,1000068,keyword,mindervaliden
1011081,13,1000031,keyword,KMO
1011081,13,1000032,keyword,kleine en middelgrote onderneming
1011081,13,1000089,keyword,ondernemersopleiding
1011081,13,1000199,keyword,VIZO
1011081,13,1000200,keyword,Vlaams Instituut voor het Zelfstandig Ondernemen
1023003,34,1000080,keyword,provincie
1023494,2,1000108,keyword,VIPA
1023494,2,1000109,keyword,Vlaams infrastructuurfonds voor Persoonsgebonden Aangelegenheden
1016311,24,1000019,keyword,milieu-effectenrapport
1015236,7,1000048,keyword,statuut onderwijspersoneel
1017115,4,1000085,keyword,visserij
1002812,23,1000104,keyword,serviceflat
1002812,23,1000105,keyword,rusthuis
1029175,0,1000131,keyword,secundair onderwijs
1014219,4,1000085,keyword,visserij
1007603,24,1000038,keyword,arbeidsbemiddeling
1004416,39,1000050,keyword,VDAB
1004416,39,1000051,keyword,Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding
1004416,39,1000081,keyword,lasten uit het verleden
1004416,39,1000082,keyword,schulden van het verleden
1004416,39,1000083,keyword,rechtsopvolging
1002806,23,1000104,keyword,serviceflat
1002806,23,1000105,keyword,rusthuis
1037678,41,1000030,keyword,economisch beleid
1017205,3,1000067,keyword,personen met een handicap
1011718,10,1000072,keyword,statuut openbare instellingen
1011718,10,1000150,keyword,OVAM
1011718,10,1000151,keyword,Openbare Afvalstoffenmaatschappij voor het Vlaamse Gewest
1018223,41,1000031,keyword,KMO
1018223,41,1000032,keyword,kleine en middelgrote onderneming
1017285,24,1000009,keyword,huisvesting
1028062,6,1000050,keyword,VDAB
1018370,21,1000149,keyword,Vlaamse Landmaatschappij
1018370,21,1000183,keyword,plan van aanleg
1002950,13,1000090,keyword,voortdurende vorming voor de middenstand
1002950,13,1000091,keyword,middenstandsvorming
1002950,13,1000199,keyword,VIZO
1002950,13,1000200,keyword,Vlaams Instituut voor het Zelfstandig Ondernemen
1033875,2,1000189,keyword,kinderopvang
1008655,8,1000056,keyword,arbeidsplaatsen
1008655,8,1000057,keyword,tewerkstelling
1008655,8,1000058,keyword,arbeidsvergunning
1008655,8,1000059,keyword,werkgelegenheid
1015229,5,1000195,keyword,delegatie
1007538,21,1000079,keyword,Instituut voor Natuurbehoud
1004795,0,1000056,keyword,arbeidsplaatsen
1004795,0,1000057,keyword,tewerkstelling
1004795,0,1000058,keyword,arbeidsvergunning
1004795,0,1000059,keyword,werkgelegenheid
1015226,36,1000080,keyword,provincie
1017820,11,1000145,keyword,Kind en Gezin
1017820,11,1000189,keyword,kinderopvang
1006539,35,1000065,keyword,gehandicapten
1006539,35,1000066,keyword,mentaal gehandicapten
1006539,35,1000067,keyword,personen met een handicap
1006539,35,1000068,keyword,mindervaliden
1006539,35,1000118,keyword,VFSIPH
1006539,35,1000119,keyword,Vlaams Fonds Sociale Integratie Personen met een Handicap
1018551,14,1000158,keyword,GIS
1018551,14,1000159,keyword,Geografisch Informatiesysteem
1014555,21,1000021,keyword,oppervlaktewater
1017899,20,1000195,keyword,delegatie
1029659,0,1000131,keyword,secundair onderwijs
1004714,27,1000048,keyword,statuut onderwijspersoneel
1008985,46,1000163,keyword,buitengewoon onderwijs
1001750,0,1000041,keyword,onderwijspersoneel
1001750,0,1000042,keyword,personeel onderwijs
1001750,0,1000043,keyword,personeel psycho-medisch-sociaal centrum
1001750,0,1000044,keyword,reaffectatie
1001750,0,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1001750,0,1000046,keyword,wachtgeld
1001750,0,1000047,keyword,wedertewerkstelling
1001750,0,1000048,keyword,statuut onderwijspersoneel
1016033,0,1000131,keyword,secundair onderwijs
1005321,19,1000009,keyword,huisvesting
1008510,19,1000140,keyword,Vlaamse Maatschappij voor Watervoorziening
1000090,14,1000063,keyword,duinen
1000090,14,1000064,keyword,kustduin
1003052,1,1000194,keyword,monument
1017260,6,1000051,keyword,Vlaamse Dienst voor Arbeidsbemiddeling en Beroepsopleiding
1011664,16,1000030,keyword,economisch beleid
1011664,16,1000031,keyword,KMO
1011664,16,1000032,keyword,kleine en middelgrote onderneming
1001252,19,1000011,keyword,investeringsfonds
1001252,19,1000088,keyword,gemeente
1027075,6,1000100,keyword,statuut ambtenaar
1032920,19,1000189,keyword,kinderopvang
1002900,48,1000143,keyword,ARGO
1002900,48,1000144,keyword,Autonome Raad voor het Gemeenschapsonderwijs
1010782,19,1000012,keyword,Vlaamse Gemeenschapscommissie
1015904,16,1000030,keyword,economisch beleid
1015904,16,1000032,keyword,kleine en middelgrote onderneming
1037121,8,1000057,keyword,tewerkstelling
1037121,8,1000059,keyword,werkgelegenheid
1006298,8,1000056,keyword,arbeidsplaatsen
1006298,8,1000057,keyword,tewerkstelling
1006298,8,1000058,keyword,arbeidsvergunning
1006298,8,1000059,keyword,werkgelegenheid
1000101,28,1000069,keyword,Alden Biesen
1000101,28,1000070,keyword,Landcommanderij Alden-Biesen
1000101,28,1000071,keyword,cultuurcentrum
1007160,10,1000172,keyword,Vlaamse Raad voor Wetenschapsbeleid
1014429,7,1000131,keyword,secundair onderwijs
1014429,7,1000179,keyword,basisonderwijs
1028199,2,1000145,keyword,Kind en Gezin
1019568,21,1000149,keyword,Vlaamse Landmaatschappij
1019568,21,1000183,keyword,plan van aanleg
1006907,28,1000069,keyword,Alden Biesen
1006907,28,1000070,keyword,Landcommanderij Alden-Biesen
1015499,14,1000149,keyword,Vlaamse Landmaatschappij
1017868,10,1000100,keyword,statuut ambtenaar
1017868,10,1000145,keyword,Kind en Gezin
1036080,19,1000094,keyword,podiumkunsten
1000301,13,1000172,keyword,Vlaamse Raad voor Wetenschapsbeleid
1005398,18,1000110,keyword,BRTN
1005398,18,1000111,keyword,VRT
1005398,18,1000112,keyword,Vlaamse Radio en Televisie
1022479,2,1000145,keyword,Kind en Gezin
1006365,24,1000065,keyword,gehandicapten
1006365,24,1000066,keyword,mentaal gehandicapten
1006365,24,1000067,keyword,personen met een handicap
1006365,24,1000068,keyword,mindervaliden
1006365,24,1000121,keyword,zelfstandig wonen
1030216,26,1000067,keyword,personen met een handicap
1000294,7,1000041,keyword,onderwijspersoneel
1000294,7,1000042,keyword,personeel onderwijs
1000294,7,1000043,keyword,personeel psycho-medisch-sociaal centrum
1000294,7,1000044,keyword,reaffectatie
1000294,7,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1000294,7,1000046,keyword,wachtgeld
1000294,7,1000047,keyword,wedertewerkstelling
1000294,7,1000048,keyword,statuut onderwijspersoneel
1011153,4,1000085,keyword,visserij
1011153,4,1000154,keyword,fonds
1000190,1,1000122,keyword,Instituut voor het Archeologisch Patrimonium
1000190,1,1000123,keyword,Vlaamse Archeologische Raad
1000190,1,1000124,keyword,archeologisch patrimonium
1014209,0,1000131,keyword,secundair onderwijs
1017881,41,1000030,keyword,economisch beleid
1017881,41,1000031,keyword,KMO
1000040,1,1000035,keyword,bijzonder plan van aanleg
1000040,1,1000036,keyword,gemeentelijk plan van aanleg
1023668,2,1000145,keyword,Kind en Gezin
1017693,20,1000195,keyword,delegatie
1000866,12,1000039,keyword,beroepsopleiding
1000866,12,1000065,keyword,gehandicapten
1000866,12,1000066,keyword,mentaal gehandicapten
1000866,12,1000067,keyword,personen met een handicap
1000866,12,1000068,keyword,mindervaliden
1001036,34,1000007,keyword,vrijwilligerswerk
1006670,8,1000038,keyword,arbeidsbemiddeling
1016973,11,1000145,keyword,Kind en Gezin
1016973,11,1000188,keyword,kinderdagverblijf
1016973,11,1000189,keyword,kinderopvang
1021777,0,1000131,keyword,secundair onderwijs
1024191,19,1000177,keyword,woonwagenbewoners
1003270,12,1000067,keyword,personen met een handicap
1006521,35,1000065,keyword,gehandicapten
1006521,35,1000066,keyword,mentaal gehandicapten
1006521,35,1000067,keyword,personen met een handicap
1006521,35,1000068,keyword,mindervaliden
1006521,35,1000118,keyword,VFSIPH
1006521,35,1000119,keyword,Vlaams Fonds Sociale Integratie Personen met een Handicap
1006384,40,1000018,keyword,bouwvergunning
1001105,1,1000080,keyword,provincie
1001105,1,1000088,keyword,gemeente
1001105,1,1000194,keyword,monument
1017962,20,1000195,keyword,delegatie
1009168,4,1000085,keyword,visserij
1000089,8,1000055,keyword,"erkenningscommissie inzake outplacement, werving en selectie"
1000089,8,1000056,keyword,arbeidsplaatsen
1000089,8,1000057,keyword,tewerkstelling
1000089,8,1000058,keyword,arbeidsvergunning
1000089,8,1000059,keyword,werkgelegenheid
1000089,8,1000060,keyword,selectiebureau
1000089,8,1000061,keyword,wervingsbureau
1000089,8,1000062,keyword,outplacement
1007932,7,1000160,keyword,diploma
1007932,7,1000161,keyword,getuigschrift
1007932,7,1000162,keyword,bekwaamheidsbewijs
1007932,7,1000197,keyword,onderwijs voor sociale promotie
1007932,7,1000198,keyword,sociale promotie
1008953,7,1000041,keyword,onderwijspersoneel
1008953,7,1000042,keyword,personeel onderwijs
1008953,7,1000043,keyword,personeel psycho-medisch-sociaal centrum
1008953,7,1000044,keyword,reaffectatie
1008953,7,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1008953,7,1000046,keyword,wachtgeld
1008953,7,1000047,keyword,wedertewerkstelling
1008953,7,1000048,keyword,statuut onderwijspersoneel
1008953,7,1000197,keyword,onderwijs voor sociale promotie
1008953,7,1000198,keyword,sociale promotie
1032036,26,1000067,keyword,personen met een handicap
1009141,11,1000145,keyword,Kind en Gezin
1004010,19,1000104,keyword,serviceflat
1029281,0,1000165,keyword,kunstonderwijs
1001538,8,1000041,keyword,onderwijspersoneel
1001538,8,1000042,keyword,personeel onderwijs
1001538,8,1000043,keyword,personeel psycho-medisch-sociaal centrum
1001538,8,1000044,keyword,reaffectatie
1001538,8,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1001538,8,1000046,keyword,wachtgeld
1001538,8,1000047,keyword,wedertewerkstelling
1001538,8,1000048,keyword,statuut onderwijspersoneel
1026301,2,1000067,keyword,personen met een handicap
1001995,19,1000031,keyword,KMO
1001995,19,1000032,keyword,kleine en middelgrote onderneming
1012775,23,1000105,keyword,rusthuis
1012775,23,1000107,keyword,bejaarden
1000635,40,1000184,keyword,gewestplan
1008468,0,1000041,keyword,onderwijspersoneel
1008468,0,1000042,keyword,personeel onderwijs
1008468,0,1000043,keyword,personeel psycho-medisch-sociaal centrum
1008468,0,1000044,keyword,reaffectatie
1008468,0,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1008468,0,1000046,keyword,wachtgeld
1008468,0,1000047,keyword,wedertewerkstelling
1008468,0,1000048,keyword,statuut onderwijspersoneel
1008468,0,1000130,keyword,beroepsonderwijs
1008468,0,1000131,keyword,secundair onderwijs
1008468,0,1000163,keyword,buitengewoon onderwijs
1008468,0,1000197,keyword,onderwijs voor sociale promotie
1008468,0,1000198,keyword,sociale promotie
1001890,15,1000041,keyword,onderwijspersoneel
1001890,15,1000042,keyword,personeel onderwijs
1001890,15,1000043,keyword,personeel psycho-medisch-sociaal centrum
1001890,15,1000044,keyword,reaffectatie
1001890,15,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1001890,15,1000046,keyword,wachtgeld
1001890,15,1000047,keyword,wedertewerkstelling
1001890,15,1000048,keyword,statuut onderwijspersoneel
1031709,23,1000103,keyword,dagverzorgingscentrum
1014876,36,1000080,keyword,provincie
1013063,8,1000050,keyword,VDAB
1013063,8,1000157,keyword,bestuurlijk beleid
1030269,0,1000131,keyword,secundair onderwijs
1000041,1,1000037,keyword,sociaal grondbeleid
1028100,31,1000019,keyword,milieu-effectenrapport
1013230,10,1000115,keyword,Waterwegen en Zeekanaal
1016723,29,1000186,keyword,centrum voor leerlingenbegeleiding
1000978,1,1000122,keyword,Instituut voor het Archeologisch Patrimonium
1000978,1,1000123,keyword,Vlaamse Archeologische Raad
1000978,1,1000124,keyword,archeologisch patrimonium
1003910,31,1000025,keyword,dierlijk afval
1003910,31,1000026,keyword,afval
1003910,31,1000169,keyword,commissie dierlijk afval
1008357,46,1000163,keyword,buitengewoon onderwijs
1008357,46,1000179,keyword,basisonderwijs
1000728,8,1000088,keyword,gemeente
1017120,0,1000130,keyword,beroepsonderwijs
1024160,24,1000009,keyword,huisvesting
1016940,19,1000168,keyword,cultureel en natuurlijk erfgoed
1000846,15,1000041,keyword,onderwijspersoneel
1000846,15,1000042,keyword,personeel onderwijs
1000846,15,1000043,keyword,personeel psycho-medisch-sociaal centrum
1000846,15,1000044,keyword,reaffectatie
1000846,15,1000045,keyword,terbeschikkingstelling ontstentenis van betrekking
1000846,15,1000046,keyword,wachtgeld
1000846,15,1000047,keyword,wedertewerkstelling
1000846,15,1000048,keyword,statuut onderwijspersoneel
1013039,3,1000157,keyword,bestuurlijk beleid
1008497,15,1000185,keyword,leerlingenbegeleiding
1008497,15,1000186,keyword,centrum voor leerlingenbegeleiding
1015072,2,1000108,keyword,VIPA
1018765,23,1000101,keyword,dienstencentrum
1008349,11,1000145,keyword,Kind en Gezin
1008349,11,1000188,keyword,kinderdagverblijf
1008349,11,1000189,keyword,kinderopvang
1018390,6,1000038,keyword,arbeidsbemiddeling
1018390,6,1000039,keyword,beroepsopleiding
1018390,6,1000050,keyword,VDAB
1018390,6,1000059,keyword,werkgelegenheid
1015582,36,1000080,keyword,provincie
1015582,36,1000088,keyword,gemeente
1033480,39,1000039,keyword,beroepsopleiding
1002423,42,1000175,keyword,presentiegeld
